"Ind_Ebbinghaus_Diff_Error","Ind_Ebbinghaus_Strength_Error","Ind_Ebbinghaus_Interaction_Error","Ind_Ebbinghaus_Diff_RT","Ind_Ebbinghaus_Strength_RT","Ind_Ebbinghaus_Interaction_RT","Ind_MullerLyer_Diff_Error","Ind_MullerLyer_Strength_Error","Ind_MullerLyer_Interaction_Error","Ind_MullerLyer_Diff_RT","Ind_MullerLyer_Strength_RT","Ind_MullerLyer_Interaction_RT","Ind_VerticalHorizontal_Diff_Error","Ind_VerticalHorizontal_Strength_Error","Ind_VerticalHorizontal_Interaction_Error","Ind_VerticalHorizontal_Diff_RT","Ind_VerticalHorizontal_Strength_RT","Ind_VerticalHorizontal_Interaction_RT","Participant","PriorScale"
-20.4671,2.4785,2.702305,-0.8384615,-0.01926805,0.292865,-30.5167,1.583085,1.36139,-0.811412,0.01957375,-0.009313295,-15.8126,0.7384805,0.576841,-0.902747,0.05019595,0.007679665,"S004",0.5
-20.01535,2.487185,3.259755,-0.8349835,-0.01800965,0.296801,-30.82095,1.565815,1.264345,-0.8116815,0.01838925,-0.00991004,-15.54445,0.7063315,0.5432185,-0.887238,0.04962605,0.006651755,"S004",1
-18.7165,2.51605,4.84809,-0.818428,-0.0217724,0.312999,-31.29265,1.541745,1.085665,-0.811474,0.01340235,-0.0116653,-15.22625,0.726958,0.6340275,-0.8546005,0.0418976,-0.00219916,"S004",2
-16.54525,2.53827,7.78173,-0.8009155,-0.0343027,0.355239,-32.2064,1.51071,0.8369965,-0.641306,-0.00696364,-0.00246078,-15.42685,0.8114655,0.7779865,-0.8363995,0.02762885,-0.0271269,"S004",4
-20.62495,2.47288,2.522175,-0.8388375,-0.01890365,0.2927095,-30.31245,1.58855,1.409235,-0.811701,0.0191044,-0.009821055,-15.8846,0.733847,0.539239,-0.9148305,0.04835395,0.00522875,"S449",0.5
-20.50975,2.475475,2.58133,-0.8366715,-0.01360095,0.2988035,-30.43365,1.590405,1.378245,-0.8104355,0.0167389,-0.01156455,-15.8597,0.677165,0.380072,-0.918393,0.04513275,-9.78663e-05,"S449",1
-20.2565,2.525175,2.86883,-0.8480015,-0.0128995,0.283651,-30.41765,1.60745,1.33714,-0.7776805,0.00674427,-0.0135879,-15.94315,0.6201295,0.1448675,-0.878184,0.0325787,0.00671669,"S449",2
-21.18585,2.762095,3.794595,-0.8846905,-0.009272295,0.206153,-30.7925,1.654265,1.22532,-0.614036,-0.005201315,-0.00426086,-16.7129,0.497936,-0.2818475,-0.7436725,0.01322695,0.0242269,"S449",4
-20.71395,2.437025,2.31666,-0.840545,-0.0208566,0.284638,-30.38015,1.582445,1.38883,-0.816166,0.0188329,-0.01026285,-15.84155,0.7278105,0.5434725,-0.9265315,0.04731105,0.0026363,"S141",0.5
-20.6423,2.37666,2.056425,-0.841478,-0.02658205,0.2728155,-30.31705,1.56221,1.376755,-0.81875,0.01618665,-0.01262665,-15.49345,0.6747065,0.4911105,-0.9469145,0.0434638,-0.009630305,"S141",1
-20.5441,2.3521,1.920795,-0.845482,-0.0407347,0.2163565,-29.61475,1.54531,1.5002,-0.7913285,0.00802829,-0.0119905,-15.11235,0.6489075,0.470556,-0.8707825,0.03084925,0.002650515,"S141",2
-21.30525,2.501505,2.093095,-0.794544,-0.0530798,0.189041,-28.3526,1.4974,1.72778,-0.488419,-0.00840368,0.01329725,-14.841,0.586715,0.389297,-0.7303395,0.0283315,0.0072283,"S141",4
-20.85695,2.385505,2.0073,-0.8406065,-0.02054875,0.2872105,-30.60525,1.581065,1.33237,-0.8161515,0.01864375,-0.01040405,-15.71805,0.7467975,0.600106,-0.913969,0.04858665,0.0054378,"S035",0.5
-20.9556,2.226505,1.23696,-0.8431415,-0.0243238,0.278385,-31.0777,1.56236,1.19971,-0.8219625,0.0148455,-0.01349275,-15.5417,0.7178165,0.5481425,-0.917639,0.04526075,-0.00134592,"S035",1
-20.53725,1.84184,-0.0144643,-0.8139515,-0.04057025,0.272924,-31.9603,1.56097,0.9671765,-0.7894475,0.000997078,-0.009797185,-15.053,0.7158655,0.589769,-0.7853735,0.00903017,0.01151845,"S035",2
-19.23035,1.136235,-1.576665,-0.639677,-0.046632,0.3464365,-34.15295,1.615675,0.571412,-0.4262955,-0.00752411,0.01829215,-14.7074,0.7097515,0.5915495,-0.5448255,-0.023339,0.05099895,"S035",4
-20.78665,2.39892,2.121455,-0.840965,-0.02044085,0.287755,-30.28605,1.58393,1.39683,-0.819498,0.01886435,-0.01046105,-15.66295,0.7524455,0.6381725,-0.9066945,0.04990195,0.007431025,"S491",0.5
-20.7671,2.281495,1.679325,-0.845341,-0.02306635,0.284064,-30.1262,1.571295,1.382555,-0.82559,0.01589685,-0.01368465,-15.48875,0.739719,0.648332,-0.907052,0.04846265,0.00690509,"S491",1
-20.361,2.05999,1.275235,-0.8184545,-0.07276765,0.2337355,-28.9913,1.5639,1.47427,-0.8246035,0.007584545,-0.01527425,-14.8876,0.7668175,0.8486205,-0.7738025,0.0215651,0.01519235,"S491",2
-19.9043,1.799695,0.775115,-0.522974,-0.1220245,0.3594355,-26.2724,1.55701,1.475375,-0.5953165,-0.00260984,0.007727615,-14.90075,0.8483065,1.18634,-0.4826155,-0.00532693,0.03748315,"S491",4
-20.74535,2.41274,2.188975,-0.8398345,-0.01998175,0.29105,-30.27245,1.584235,1.40717,-0.814798,0.01856205,-0.01037725,-15.8999,0.7237735,0.548152,-0.921406,0.04679275,0.00231984,"S356",0.5
-20.72745,2.296245,1.669335,-0.8380555,-0.021756,0.294613,-30.02115,1.571105,1.41851,-0.817056,0.0148808,-0.01317105,-15.43,0.6566935,0.5231185,-0.9287985,0.04124955,-0.0138459,"S356",1
-20.40075,2.029825,1.04243,-0.8438945,-0.03768095,0.2969465,-28.69365,1.54388,1.521845,-0.787782,0.005700635,-0.01202055,-14.216,0.5979455,0.6634235,-0.7962115,0.01988495,-0.00193261,"S356",2
-19.88795,1.517795,0.3162375,-0.7054805,-0.0783542,0.340323,-25.61135,1.44143,1.477885,-0.5304695,-0.00297693,0.00333904,-11.6495,0.436707,0.9517715,-0.4819275,0.01133975,0.003098265,"S356",4
-20.5839,2.49312,2.631895,-0.8384225,-0.01874595,0.293911,-30.27705,1.590345,1.427375,-0.813917,0.0192479,-0.00957765,-15.81105,0.7436965,0.5843545,-0.9238885,0.04754635,0.00413578,"S107",0.5
-20.4539,2.545355,2.899335,-0.832715,-0.01258635,0.3052805,-30.3588,1.59533,1.432185,-0.814765,0.01737285,-0.01033325,-15.77045,0.7082115,0.4979905,-0.933363,0.0439076,-0.00114658,"S107",1
-20.3296,2.694485,3.69259,-0.80478,-0.007709475,0.337137,-30.33945,1.627885,1.532435,-0.7974695,0.00776366,-0.0104003,-15.4953,0.689813,0.467975,-0.808252,0.020312,0.0177733,"S107",2
-21.6364,3.193425,5.07983,-0.77033,-0.0149559,0.32196,-31.4399,1.71649,1.689015,-0.71729,0.000251236,-0.00593177,-15.4961,0.6753975,0.4351155,-0.506254,-0.00966356,0.0315995,"S107",4
-20.64195,2.466915,2.490415,-0.840814,-0.0200506,0.289497,-29.9896,1.593315,1.50717,-0.816798,0.0186727,-0.0105074,-15.9307,0.727842,0.5327015,-0.9123355,0.0493948,0.006580785,"S057",0.5
-20.5589,2.476715,2.46513,-0.8413815,-0.02090295,0.290261,-29.4086,1.60933,1.670195,-0.8223935,0.0149071,-0.0138753,-15.7266,0.6907195,0.47354,-0.912212,0.04790125,0.003176615,"S057",1
-20.27955,2.569535,2.854915,-0.8596255,-0.022747,0.2957555,-27.8348,1.644595,2.150875,-0.76445,-0.002259325,-0.0121125,-15.86445,0.7122725,0.4655245,-0.8445485,0.0398729,0.0192893,"S057",2
-20.94765,3.00617,3.65722,-0.8299805,0.0128736,0.3685595,-25.7934,1.735,2.852025,-0.5656485,-0.00856092,0.009539115,-17.43175,0.857227,0.396484,-0.5622605,0.00544518,0.05240175,"S057",4
-20.742,2.40618,2.196505,-0.8405705,-0.0205188,0.286415,-30.53985,1.58317,1.347225,-0.8136655,0.01914145,-0.009865845,-15.7677,0.7512115,0.5988435,-0.9127455,0.04902395,0.00572414,"S056",0.5
-20.64225,2.308085,1.7143,-0.8406065,-0.02557535,0.2789835,-30.8458,1.564175,1.23691,-0.816979,0.01692095,-0.0114393,-15.89755,0.7349385,0.4986185,-0.9109055,0.046425,-0.001359555,"S056",1
-20.2296,2.157505,1.392435,-0.794961,-0.03337955,0.2874785,-31.34835,1.55561,1.05576,-0.797701,0.009399335,-0.01062165,-16.3018,0.7715645,0.4639525,-0.8748885,0.03312455,0.003125395,"S056",2
-20.42935,2.11492,0.997794,-0.713086,-0.0399549,0.270597,-33.02845,1.56219,0.7702015,-0.6384575,-0.002618155,0.00777098,-18.20085,0.9327585,0.271885,-0.726167,0.0205781,0.0328524,"S056",4
-20.7217,2.422725,2.249465,-0.8407985,-0.02003325,0.2884045,-30.54765,1.58255,1.351415,-0.8114385,0.01930215,-0.009382055,-15.8673,0.7282685,0.546,-0.9213835,0.0476857,0.00327296,"S327",0.5
-20.6034,2.342335,1.875175,-0.8464735,-0.01871845,0.2841195,-30.84805,1.5703,1.25602,-0.8100565,0.01749475,-0.00969962,-15.52595,0.695181,0.50946,-0.938828,0.04471025,-0.009303435,"S327",1
-20.0722,2.23578,1.690115,-0.8761215,-0.0314379,0.2215135,-31.4009,1.58728,1.14312,-0.7901335,0.01128195,-0.0067545,-15.55805,0.7246875,0.5479275,-0.9921985,0.0402137,-0.0153441,"S327",2
-19.9301,2.305335,1.376225,-0.849089,-0.075111,0.05176495,-33.18835,1.675335,0.95639,-0.6356815,-0.003694375,0.006559285,-16.41265,0.8710505,0.5840985,-1.12129,0.0458846,-0.03940155,"S327",4
-20.4467,2.51471,2.75483,-0.8368695,-0.01775745,0.2994205,-30.52895,1.57932,1.34231,-0.81196,0.01964205,-0.009263115,-15.83835,0.7299005,0.5532235,-0.9167575,0.04877975,0.005263135,"S365",0.5
-20.11445,2.587845,3.2321,-0.8281005,-0.0071478,0.321463,-30.78525,1.55193,1.24843,-0.8123995,0.01884625,-0.009419755,-15.5181,0.6953655,0.529302,-0.9222285,0.04749925,0.0004819085,"S365",1
-19.61815,2.7713,4.290255,-0.7738525,0.009920365,0.4475775,-31.1163,1.53104,1.1208,-0.806352,0.01613835,-0.008193535,-15.1863,0.711431,0.6170805,-0.8967105,0.0454329,0.01114135,"S365",2
-19.5439,3.21185,5.13141,-0.74335,0.0338331,0.5982915,-32.1269,1.50709,0.9106935,-0.690976,0.008519395,-0.001574415,-15.64835,0.802493,0.780455,-0.805627,0.0337296,0.0327559,"S365",4
-20.6185,2.4478,2.401865,-0.8408385,-0.01946135,0.2922365,-30.3919,1.58276,1.371435,-0.817199,0.0185768,-0.01039,-15.577,0.7590015,0.648015,-0.9201415,0.0475275,0.00363009,"S066",0.5
-20.45015,2.393165,2.248875,-0.8419135,-0.01770875,0.296288,-30.3757,1.562115,1.321715,-0.821033,0.01508235,-0.0126886,-15.32775,0.7476325,0.6442565,-0.9259835,0.04309495,-0.00691608,"S066",1
-19.7639,2.287625,2.339265,-0.8503115,-0.01405845,0.317011,-29.802,1.531165,1.288435,-0.799483,0.005832425,-0.01204285,-14.4855,0.7667875,0.7761895,-0.8721165,0.027504,0.001689285,"S066",2
-18.212,2.0917,2.88501,-0.8514425,-0.005400605,0.3762685,-27.9701,1.45781,1.22824,-0.6066925,-0.005059235,0.004236775,-13.4194,0.822205,0.876223,-0.5879335,0.008306065,0.02884605,"S066",4
-20.57905,2.46675,2.53733,-0.83956,-0.02008585,0.2905325,-30.2456,1.587195,1.43363,-0.818811,0.01856805,-0.0106455,-15.40775,0.7604725,0.6761365,-0.917992,0.0470404,0.00330379,"S481",0.5
-20.32555,2.472895,2.723155,-0.8373385,-0.02245465,0.2917815,-30.0566,1.582225,1.47736,-0.8238255,0.0147539,-0.01406105,-15.15585,0.7332305,0.6540125,-0.922596,0.0418921,-0.007603775,"S481",1
-19.6578,2.531605,3.630145,-0.827777,-0.0366174,0.270901,-29.07795,1.58059,1.698055,-0.78702,0.003227395,-0.0100274,-13.80375,0.6839385,0.720255,-0.7355795,0.005198585,0.0176023,"S481",2
-18.80245,2.747015,5.42206,-0.704403,-0.0356543,0.4171085,-27.6103,1.574435,2.05518,-0.450973,-0.00952634,0.01799405,-11.4035,0.531982,0.8491305,-0.4326485,-0.0190739,0.0373909,"S481",4
-20.59515,2.452395,2.37365,-0.839549,-0.0204115,0.2898525,-30.40775,1.58015,1.36866,-0.815452,0.0188406,-0.0103231,-15.75615,0.7447215,0.600017,-0.9151565,0.0479702,0.004448825,"S456",0.5
-20.3202,2.395995,2.05348,-0.8367375,-0.0223595,0.290113,-30.2994,1.55743,1.339405,-0.8169405,0.0159931,-0.012852,-15.5697,0.7034955,0.5528475,-0.916806,0.04343745,-0.00502588,"S456",1
-19.32905,2.236785,1.3474,-0.813962,-0.02134765,0.316583,-29.4273,1.539465,1.44501,-0.7840965,0.007745595,-0.01196535,-14.8658,0.6715165,0.619864,-0.778506,0.0105652,0.00980578,"S456",2
-17.0606,1.969635,-0.2141475,-0.8118875,-0.0116885,0.3393435,-27.5769,1.51523,1.482905,-0.629981,-0.002816425,0.003831825,-13.9078,0.587891,0.768887,-0.481394,-0.01490655,0.035788,"S456",4
-20.59065,2.486025,2.56015,-0.8354625,-0.0177085,0.3021175,-30.4679,1.58426,1.36487,-0.81039,0.01955075,-0.009283985,-15.78505,0.747935,0.5843725,-0.9123725,0.04964985,0.00687006,"S468",0.5
-20.45695,2.514075,2.637005,-0.823125,-0.004910615,0.323269,-30.6676,1.5758,1.305425,-0.809873,0.01833555,-0.009439445,-15.77545,0.7219945,0.487373,-0.916065,0.0487418,0.007181305,"S468",1
-20.34685,2.63399,3.020265,-0.761103,0.00548248,0.4336215,-30.9844,1.58101,1.230905,-0.795651,0.01334645,-0.006966715,-15.78355,0.736252,0.440333,-0.9062795,0.0452073,0.01147015,"S468",2
-21.39955,3.050105,3.798565,-0.691581,-0.0450755,0.505064,-31.5282,1.638115,1.008455,-0.5993405,-0.003636615,0.0120626,-16.7421,0.797435,0.284559,-0.7715065,0.02306015,0.0339054,"S468",4
-20.69625,2.415315,2.221615,-0.8418815,-0.02018505,0.2896165,-30.3334,1.5891,1.40357,-0.8111045,0.0193263,-0.009785685,-15.81465,0.7509735,0.595957,-0.9108535,0.05089295,0.00808851,"S284",0.5
-20.54285,2.315875,1.78979,-0.848342,-0.01984225,0.2875345,-30.49425,1.593175,1.37513,-0.8103655,0.0175908,-0.01128155,-15.89635,0.736408,0.512179,-0.918266,0.0533575,0.01193595,"S284",1
-19.9512,2.147355,1.31054,-0.8767495,-0.0213559,0.2875155,-30.81465,1.621355,1.34999,-0.790611,0.01216645,-0.0130281,-16.31865,0.7630915,0.4787775,-0.9849075,0.0642179,0.01216165,"S284",2
-19.2822,2.02612,0.143821,-0.8272395,-0.0515547,0.32591,-31.945,1.72198,1.284255,-0.6313875,-0.00586048,-0.001230725,-17.8602,0.89119,0.369757,-1.177475,0.074847,0.0207141,"S284",4
-20.64035,2.47972,2.4758,-0.83987,-0.01993005,0.289695,-30.21575,1.58699,1.43196,-0.815309,0.01917975,-0.00995146,-15.5748,0.765482,0.6456295,-0.9212825,0.0481309,0.004605495,"S123",0.5
-20.6647,2.48216,2.348335,-0.8382305,-0.0190213,0.292508,-29.94555,1.57732,1.45976,-0.818383,0.0172539,-0.0116898,-15.7633,0.753926,0.5417695,-0.9369365,0.0457472,-0.00284322,"S123",1
-20.8302,2.519005,1.926915,-0.846369,-0.0202307,0.2871435,-28.77795,1.56475,1.614515,-0.820242,0.01261055,-0.01289575,-15.8967,0.7605345,0.446346,-0.9410425,0.0377913,0.00565945,"S123",2
-21.8771,2.657495,1.302865,-0.860784,-0.02705215,0.256715,-26.41485,1.49588,1.723795,-0.709854,0.003211565,-0.00245197,-16.61325,0.8043635,0.259715,-0.8063215,0.0190673,0.0151146,"S123",4
-20.5442,2.485675,2.631935,-0.8396775,-0.02042575,0.291033,-30.4154,1.58535,1.38371,-0.8131645,0.0188075,-0.0100519,-15.84565,0.7353705,0.5522975,-0.913894,0.04931585,0.005772965,"S388",0.5
-20.264,2.51028,3.02681,-0.8361865,-0.0228119,0.294489,-30.65155,1.57393,1.303815,-0.811278,0.01587625,-0.0117712,-15.6258,0.6981835,0.466349,-0.919376,0.0478255,0.000278968,"S388",1
-19.5017,2.60344,4.263135,-0.8251745,-0.0252187,0.323919,-30.8493,1.560325,1.203385,-0.765086,0.005022295,-0.008440115,-15.4025,0.6873435,0.396963,-0.9217865,0.0415571,-0.00276571,"S388",2
-18.91145,2.896405,6.62129,-0.7942325,-0.0168614,0.444166,-31.05805,1.524725,1.099385,-0.473625,-0.00623616,0.008125795,-15.26275,0.6825355,0.1688685,-0.858265,0.03976945,-0.006919295,"S388",4
-20.6109,2.444635,2.354975,-0.8419285,-0.0204387,0.284932,-30.4165,1.58422,1.376965,-0.8151545,0.01882655,-0.0100662,-15.6821,0.750323,0.6026945,-0.9101115,0.05015885,0.00826454,"S358",0.5
-20.40565,2.388525,1.9848,-0.848394,-0.02244825,0.278718,-30.51005,1.5725,1.3161,-0.8189185,0.01555275,-0.0122369,-15.5642,0.7161685,0.497832,-0.908534,0.0492716,0.0122963,"S358",1
-19.7379,2.265625,1.45334,-0.8829955,-0.0224793,0.240753,-30.3292,1.56273,1.279555,-0.78452,0.00454948,-0.009036275,-15.00835,0.6860215,0.393375,-0.8245005,0.03389795,0.02804765,"S358",2
-18.80445,2.0477,0.380556,-0.877853,-0.0261627,0.259193,-29.9031,1.54799,1.159675,-0.4750785,-0.001459435,0.009748735,-14.09445,0.6256205,0.1736535,-0.521696,0.003441995,0.07620555,"S358",4
-20.65005,2.423395,2.315325,-0.8409505,-0.0205816,0.288109,-30.44185,1.58,1.36993,-0.815612,0.01914415,-0.0100166,-15.58315,0.7611935,0.661487,-0.912167,0.0485988,0.00554542,"S104",0.5
-20.4586,2.341675,2.03575,-0.842695,-0.0255815,0.282322,-30.4947,1.550855,1.327015,-0.819152,0.01701145,-0.01183975,-15.4605,0.7487035,0.6548755,-0.913132,0.0450361,-2.434489e-06,"S104",1
-19.6304,2.14917,2.11265,-0.8704165,-0.0367551,0.2513465,-29.898,1.503385,1.42206,-0.817987,0.01145475,-0.01309285,-14.819,0.7466085,0.776702,-0.8223085,0.01886845,0.01214895,"S104",2
-18.35365,1.936195,2.815695,-0.841794,-0.04778755,0.384422,-27.8912,1.390585,1.6076,-0.721305,0.002391835,-0.0005166145,-13.9882,0.7465675,0.9642275,-0.7146245,-0.0005215935,0.03282225,"S104",4
-20.70295,2.41998,2.25708,-0.8390065,-0.0189683,0.293632,-30.4247,1.586605,1.381955,-0.8144455,0.0189616,-0.01002385,-15.8348,0.729572,0.5642185,-0.9272165,0.0470662,0.002991715,"S273",0.5
-20.59615,2.346585,1.99091,-0.838731,-0.01383675,0.3004575,-30.7202,1.580605,1.29292,-0.8170395,0.0160301,-0.0122296,-15.38505,0.682344,0.5659635,-0.9537345,0.04126325,-0.01159225,"S273",1
-19.895,2.20956,2.110755,-0.8606715,-0.0133948,0.3010215,-31.24135,1.580375,1.14562,-0.800025,0.00627715,-0.0131694,-14.7294,0.668182,0.7166975,-0.8043835,0.01491755,0.01733675,"S273",2
-18.99635,2.140965,2.673065,-0.910614,-0.006184385,0.225785,-32.4993,1.612575,0.9042005,-0.6021025,-0.009482925,0.00667433,-14.26245,0.6430555,1.04191,-0.480158,-0.01433725,0.04253175,"S273",4
-20.55705,2.4776,2.56395,-0.8394835,-0.01949565,0.2907955,-30.2487,1.5898,1.439175,-0.814248,0.0191469,-0.01004795,-15.7777,0.7458855,0.597713,-0.9100865,0.04897935,0.0058884,"S418",0.5
-20.3712,2.47327,2.55667,-0.838361,-0.0164441,0.296694,-30.1078,1.594115,1.48503,-0.814962,0.0171683,-0.01194555,-15.53905,0.7264585,0.5768685,-0.9047855,0.04728875,0.001711205,"S418",1
-19.98945,2.479205,2.598885,-0.839767,-0.01179715,0.3040535,-29.47325,1.615845,1.6535,-0.804134,0.0117938,-0.0127019,-15.2338,0.7481915,0.6869035,-0.872879,0.03842375,0.000945593,"S418",2
-20.1291,2.45129,2.841585,-0.8350325,-0.0151864,0.23639,-29.1636,1.681145,1.90594,-0.673651,-0.0009780985,0.0031659,-15.54585,0.8275085,0.8225375,-0.7966485,0.03211215,0.002015765,"S418",4
-20.5619,2.45349,2.465105,-0.8394405,-0.0192401,0.2941745,-30.28305,1.589465,1.42446,-0.81734,0.01844725,-0.01072835,-15.8013,0.7416325,0.588521,-0.928002,0.04740385,0.003247235,"S218",0.5
-20.28335,2.41119,2.37738,-0.8355275,-0.01549025,0.3005975,-30.3986,1.594645,1.41673,-0.8192165,0.01475685,-0.01388215,-15.5037,0.720326,0.5976575,-0.949016,0.04479865,-0.004505025,"S218",1
-19.284,2.271955,2.382965,-0.8283525,-0.0337822,0.3175345,-30.5972,1.615905,1.44724,-0.772222,0.00398952,-0.009832945,-15.2625,0.7645905,0.7615955,-0.758132,0.01886195,0.02560085,"S218",2
-16.7208,1.94877,2.392965,-0.709023,-0.0712596,0.5511175,-31.40145,1.68203,1.511685,-0.505799,-0.009678515,0.01968735,-15.92985,0.923904,1.04652,-0.5200575,0.00574074,0.03102855,"S218",4
-20.80535,2.402145,2.12947,-0.8402635,-0.0202679,0.28961,-30.37825,1.586225,1.404925,-0.815347,0.0191356,-0.01002565,-15.7927,0.7473585,0.5951975,-0.914515,0.04848725,0.005209315,"S339",0.5
-20.8224,2.280885,1.510845,-0.842519,-0.0213785,0.2908835,-30.43,1.584745,1.397055,-0.8186,0.01731965,-0.0118022,-15.6816,0.7224725,0.5552325,-0.919717,0.04569235,-0.0007471715,"S339",1
-20.66585,2.082915,0.8529065,-0.852117,-0.02397985,0.297646,-30.23605,1.6118,1.529095,-0.818487,0.01183035,-0.0132052,-15.61625,0.733764,0.606259,-0.8806085,0.03114005,-0.0002834455,"S339",2
-21.28945,1.896465,-0.819119,-0.8331635,-0.0316689,0.332349,-30.6146,1.714175,1.799845,-0.7318445,0.00109152,0.0008717345,-16.2821,0.7807145,0.6793275,-0.593841,0.001513715,0.0003772025,"S339",4
-20.3633,2.532775,2.90996,-0.8357595,-0.0186458,0.298008,-30.50475,1.583905,1.35824,-0.812901,0.01896665,-0.01021225,-15.89345,0.736982,0.5571055,-0.9151225,0.0484648,0.00552708,"S338",0.5
-19.99745,2.645055,3.64722,-0.821739,-0.01261185,0.31485,-30.7728,1.57171,1.26454,-0.8117105,0.01680045,-0.0121687,-15.79375,0.7022685,0.4865275,-0.916476,0.04541965,-0.001407925,"S338",1
-19.45005,2.915865,5.17161,-0.7387185,-0.01731195,0.377823,-31.225,1.572085,1.164365,-0.780002,0.0115426,-0.01129345,-15.93135,0.715287,0.4708105,-0.886264,0.0308051,0.004363795,"S338",2
-19.86955,3.49039,6.845315,-0.645048,-0.06683695,0.4091925,-32.2863,1.61367,0.9967265,-0.626563,0.001492035,0.00389845,-17.24925,0.7805735,0.4653775,-0.7428215,0.01016275,0.015199,"S338",4
-20.60705,2.463445,2.46958,-0.8373315,-0.0193417,0.2939035,-30.3856,1.58677,1.394535,-0.811298,0.0193538,-0.00950333,-15.5686,0.767266,0.6739025,-0.923385,0.04630365,0.001757995,"S405",0.5
-20.43185,2.454195,2.450585,-0.8286955,-0.0150894,0.2989315,-30.49805,1.584225,1.372285,-0.8097425,0.01775525,-0.01004665,-15.7628,0.7665625,0.673864,-0.932677,0.03950145,-0.01815075,"S405",1
-20.0041,2.44901,2.50542,-0.7835765,-0.010845,0.3381095,-30.46705,1.600385,1.43119,-0.7934775,0.01282175,-0.008307295,-15.76545,0.7994945,0.847311,-0.7889115,0.005688335,-0.006323905,"S405",2
-20.0963,2.52114,2.909935,-0.73048,-0.0183829,0.40664,-30.9254,1.6688,1.530845,-0.6909315,0.00537005,0.00324143,-16.80695,0.877001,1.155605,-0.5042235,-0.01965055,0.02232405,"S405",4
-20.6868,2.403965,2.211925,-0.8415145,-0.0195797,0.2898195,-30.30685,1.590005,1.42353,-0.8143985,0.0187459,-0.01019305,-15.8234,0.7261625,0.5480625,-0.9066315,0.05015555,0.00780968,"S457",0.5
-20.44875,2.28507,1.739965,-0.847379,-0.01631075,0.2823325,-30.5109,1.59411,1.392465,-0.8152215,0.0155375,-0.01255765,-15.42305,0.6810175,0.5243795,-0.901674,0.0498471,0.01125405,"S457",1
-19.427,2.06778,1.258935,-0.8918245,-0.000877309,0.297678,-30.9638,1.621355,1.376915,-0.7741365,0.004246125,-0.01191575,-14.9264,0.684452,0.618726,-0.9008945,0.04636545,0.0148895,"S457",2
-17.45465,1.68844,0.523038,-0.956786,0.0391688,0.2820085,-32.56825,1.709295,1.415545,-0.4704335,-0.00918692,0.01413865,-14.6065,0.7382075,0.8804855,-0.6978655,0.01661945,0.0266409,"S457",4
-20.73805,2.41472,2.197045,-0.8420655,-0.01997915,0.2899035,-30.2622,1.585665,1.42143,-0.817989,0.0187242,-0.01043095,-15.4493,0.75882,0.6611995,-0.9198425,0.0466527,0.002779965,"S112",0.5
-20.6672,2.31591,1.73625,-0.8475965,-0.0189538,0.2884945,-30.06605,1.57364,1.450915,-0.825307,0.0151661,-0.0134765,-15.2673,0.723893,0.6037255,-0.9228895,0.0403648,-0.00974423,"S112",1
-20.1787,2.10938,1.019835,-0.7900045,-0.02249775,0.3861375,-29.0672,1.562985,1.64641,-0.796351,0.00208389,-0.01253165,-13.6715,0.6547505,0.636733,-0.560341,-0.01156775,0.0329344,"S112",2
-19.4131,1.800875,-0.156064,-0.6000515,-0.02521385,0.50139,-26.8813,1.519725,1.86205,-0.4786805,-0.007840835,0.0132402,-10.12385,0.50139,0.652351,-0.3470625,-0.0200958,0.03903435,"S112",4
-20.68125,2.418595,2.24746,-0.841781,-0.02107115,0.2849845,-30.37105,1.588435,1.400005,-0.8157955,0.01860635,-0.0105575,-15.68665,0.752457,0.6289665,-0.9224355,0.04763055,0.003135305,"S228",0.5
-20.51385,2.321555,1.87908,-0.847481,-0.0271737,0.272863,-30.6174,1.58569,1.32866,-0.8177105,0.0148145,-0.01414935,-15.70545,0.7326235,0.5760305,-0.935355,0.04388335,-0.00907703,"S228",1
-19.8317,2.18066,1.545105,-0.8236945,-0.05775895,0.250486,-31.13535,1.600585,1.227975,-0.7651095,0.002272745,-0.01308055,-15.5425,0.7259095,0.645664,-0.7440815,0.01560475,0.00914751,"S228",2
-18.66095,2.110075,1.117555,-0.6297865,-0.1030245,0.3383515,-32.5761,1.641445,0.999808,-0.44291,-0.01126235,0.0157323,-16.08435,0.710029,0.802098,-0.4915625,0.00776946,0.0145964,"S228",4
-20.71585,2.43763,2.315545,-0.8392185,-0.01960575,0.291862,-30.35785,1.58459,1.389905,-0.812903,0.0192137,-0.009855275,-15.69245,0.755699,0.6267835,-0.915967,0.04864955,0.00448901,"S147",0.5
-20.68315,2.37704,2.011945,-0.8397545,-0.0189314,0.295969,-30.482,1.570475,1.33916,-0.8148075,0.0169239,-0.0120154,-15.6467,0.743024,0.595453,-0.9217985,0.04576075,-0.005728725,"S147",1
-20.33195,2.27607,1.789755,-0.8330825,-0.02019095,0.3157275,-30.4565,1.54864,1.27582,-0.79725,0.00864312,-0.0161291,-15.437,0.7673835,0.661109,-0.872344,0.02296835,-0.01739605,"S147",2
